id,alcoholic,drinkid,edited,favorite,issuggested,glass_id,information,instructions,name,notes
732,1,898,{null},{null},{null},18,,Pour ingredients over ice. Garnish with Lime Wedge. Ingredients can be varied to taste.,White Trash,{null}
733,1,398,{null},{null},{null},9,,"Blend briefly with a glassful of crushed ice. Garnish with fruit, add straws, and serve.",Haitian Gold,{null}
734,1,180,{null},{null},{null},2,,,Brandy Collins,{null}
735,1,608,{null},{null},{null},18,,"Pour the whiskey, sweet vermouth, bitters and sugar into a cocktail glass over crushed ice. Stir well. Top with club soda, and stir again gently. Garnish with a maraschino cherry, and serve.",Old-Fashioned Manhattan,{null}
736,1,877,{null},{null},{null},2,,"Volga Boatman is a Russian recipe makes use of a chilled copper cup, which is the customary way to serve this recipe. It also uses Kamchatka vodka, the best-selling liquor in Ohio.Pour the vodka into a cup. Add collins mix, stir, then squeeze the lime into the mixture. Add an ice cube, and serve.",Volga Boatsman,{null}
737,1,572,{null},{null},{null},2,,"Muddle sugar, mint and squeezed Lime Wedges in mixing tin until mixture smells like spearmint gum. Fill with ice, add tequila and cassis, shake until the tin is icey to the touch. Pour into a collins glass, top with 7-up and garnish with a sugarcane stick and fresh mint.",Mojito Diablo,{null}
738,1,185,{null},{null},{null},4,,Add to a goblet filled with crushed ice. Garnish with a mint sprig and some fruit.,Brandy Punch Cocktail,{null}
739,1,740,{null},{null},{null},14,,,Scotch & Water,{null}
740,1,99,{null},{null},{null},15,,Shake with cracked ice and strain into a chilled old-fashioned glass.,Barbarella,{null}
741,1,647,{null},{null},{null},18,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Pink Lady,{null}
742,1,558,{null},{null},{null},12,,"Layer as in order, sambuca first, then goldslchlager and finally the absinthe. It can be either done as a shot now or you can turn it into a Mig-29 afterbuner by lighting the absinthe till it becomes a tall flame and suckng iit through a straw till finished.",MIG-29,{null}
743,1,862,{null},{null},{null},2,,,Vodka Collins,{null}
744,1,780,{null},{null},{null},14,,Place one ice cube in the glass and add 1 1/2 oz of Advocaat. Fill up the glass with lemonade and decorate with a slice of lemon. Serve at once.,Snowball,{null}
745,1,32,{null},{null},{null},14,,Shake with ice and strain into a highball glass over two ice cubes. Fill with club soda and garnish with two sprigs of fresh mint.,Alabama Fizz,{null}
746,1,91,{null},{null},{null},1,,"Pour vodka into pitcher. Add bacon to vodka. Let sit for at least six hours. Remove bacon strips. Cover pitcher with plastic wrap and place in freezer overnight. The next day, skim hardened fat from the top. Strain vodka back into the bottle.",Bacon Vodka,{null}
747,1,440,{null},{null},{null},18,,Fill glass with ice. Pour Jack Daniels then add Ginger Ale. Stir.,Jack & Ginger,{null}
748,1,293,{null},{null},{null},15,,"Mix vodka, sour mix, and ice in shaker. Strain over ice in old fashioned glass. Garnish with cherries.",El Chupacabra,{null}
749,1,715,{null},{null},{null},18,,"Shake well over ice cubes in a shaker. Strain into a whiskey sour glass, add a cherry, and serve.",Rye Sour,{null}
750,1,613,{null},{null},{null},15,,"Mix sugar, water and angostura bitters in an old-fashioned glass. Drop in a cherry and an orange wedge. Muddle into a paste using a muddler or the back end of a spoon. Pour in bourbon, fill with ice cubes, and stir.",New Old-Fashioned,{null}
751,1,464,{null},{null},{null},2,,"Combine all ingredients in a cocktail shaker half-filled with ice cubes. Shake well, strain into a collins glass, and serve.",Johnny on the Spot,{null}
752,1,408,{null},{null},{null},2,,"Pour the Scotch whisky, Angostura bitters, orange juice and sugar into a highball glass almost filled with ice cubes. Fill with Ginger Ale, and serve.",Highland Cooler,{null}
753,1,760,{null},{null},{null},14,"Leave it to Ft. Lauderdale during Spring Break to come up with a drink that cause many a college student to run wild and make bad decisions. Created for a contest to see which bar could sell the most Peach Schnapps, Ted Pizio found a winning combination with Vodka and juices.","Half fill with cranberry juice and grapefruit juice, stir in highball glass.",Sex On The Beach,{null}
754,1,400,{null},{null},{null},18,,"Stir in a mixing glass filled with ice cubes. Strain into a chilled cocktail glass, and serve.",Harvard,{null}
755,1,298,{null},{null},{null},14,,"Pour brandy, gin, and sweet vermouth into a highball glass over ice cubes. Fill with carbonated water. Add the twist of lemon peel, stir, and serve. (Ginger Ale may be substituted for carbonated water, if preferred.)",English Highball,{null}
756,1,534,{null},{null},{null},1,,"Fill a container (size of an iced-tea pitcher) almost halfway with ice. Fill to slightly above ice with a decent California White Zinfandel. Add one part peach schnapps, and a splash of sour mix. Fill the remaining space (should be a little less than a quarter of the pitcher) with cranberry juice. Seal and shake vigourously. Serve in glasses.",Medusa Punch,{null}
757,1,362,{null},{null},{null},19,,"Shake vigorously until creamy in a shaker filled one third full of ice cubes. Strain into a champagne flute. Or use a blender and blend until creamy, pour into hurricane glass and garnish with slice of orange.",Golden Dream,{null}
758,1,75,{null},{null},{null},18,,"Fill cocktail shaker with ice. Juice the lemon and add to the shaker. Add a little sugar, if desired. Pour in gin and maraschino, and shake. Serve straight up in a cocktail glass.",Aviation,{null}
759,1,260,{null},{null},{null},15,,"In a shaker filled with ice, combine ingredients and shake well, strain into old fashioned glass",Cricket,{null}
760,1,84,{null},{null},{null},2,,"Leave ice-cream out for about 10 minutes. Add ingredients in order, stir with chopstick (butter knife or spoon works too). Consume immediately and often. Nice and light, great for following a heavy drink.",Baby Eskimo,{null}
761,1,747,{null},{null},{null},14,,"Put 3 ice cubes into a highball glass. Pour in vodka. Fill balance of glass with orange juice, stir, and serve.",Screwdriver,{null}
762,1,287,{null},{null},{null},14,,"Pour the triple sec, banana liqueur and melon liqueur into a highball glass filled with ice cubes. Fill with equal parts of cranberry and pineapple juice. Stir well, and serve.",Drunk Monkey,{null}
763,1,202,{null},{null},{null},7,,"Combine ingredients in a mixing glass and shake well. Strain into a pint glass over ice, garnish with a twist of orange peel, and serve.",Bull Shot,{null}
764,1,645,{null},{null},{null},2,,"Mix all ingredients, shake and serve in tall glass.",Pink Flamingo,{null}
765,1,120,{null},{null},{null},12,,Mix in a shot glass and enjoy.,Big Time,{null}
766,1,786,{null},{null},{null},15,,Shake all ingredients (except lemon peel) with ice and strain into an old-fashioned glass over ice cubes. Add the twist of lemon peel and serve.,Soviet,{null}
767,1,115,{null},{null},{null},2,,Pour the pineapple juice and Captain Morgan's Parrot Bay coconut rum into a collins glass filled with ice cubes. Drizzle a little grenadine on top and throw however many cherries you like on top of that.... tastes like candy.,Betsie Temple,{null}
768,1,615,{null},{null},{null},14,,"Combine all ingredients in a blender with crushed ice. Blend until smooth; add more ice as required. Pour into a highball glass, add a straw, and serve.",Orange Smasha,{null}
769,1,719,{null},{null},{null},15,,Stir together Serve together,Sailor's Delight,{null}
770,1,265,{null},{null},{null},23,,"Shake well with ice. Strain into a wine goblet, add a little club soda, and serve.",Crimson Fizz,{null}
771,1,735,{null},{null},{null},18,,"Rim a double-cocktail glass with lime and caster sugar. Pour ingredients into the sugar-rimmed glass, garnish with a sugar-dipped strawberry, and serve.",Savoy Affair,{null}
772,1,560,{null},{null},{null},15,,"In an old-fashioned glass almost filled with ice cubes, combine all of the ingredients. Stir well.",Mikado,{null}
773,1,299,{null},{null},{null},18,,Rub rim of cocktail glass with lemon juice and dip rim of glass in powdered sugar. Shake all ingredients (except cherry) with ice and strain into sugar-rimmed glass. Top with the cherry and serve.,English Rose Cocktail,{null}
774,1,754,{null},{null},{null},18,,"Pour over ice, shake, strain and serve like a cosmopolitan.",Series 7,{null}
775,1,603,{null},{null},{null},18,,"Stir ingredients together over crushed ice in a cocktail glass, and serve.",Old 7's,{null}
776,1,759,{null},{null},{null},2,,"Mix two rums, melon, peach and blue curacao in a mixing tin with the sour mix. Pour into a collins glass with ice and add a dash of lemonade. Garnish with lemon squeeze.",Sex Appeal,{null}
777,1,673,{null},{null},{null},2,,"Add the ingredients except club soda to a chilled mixer and shake for at least one minute. Strain into a thin goblet and top off with chilled club soda, to taste.",Ramos Fizz,{null}
778,1,655,{null},{null},{null},2,,Pour ingredients into a rocks glass three-quarters filled with broken ice.,Plane Bomb,{null}
779,1,787,{null},{null},{null},18,,"Mix all ingredients, except lemon peel, with cracked ice in a shaker or blender and strain into a chilled cocktail glass. Twist lemon peel over drink and drop into glass.",Soviet Cocktail,{null}
780,1,793,{null},{null},{null},19,,"Chill all ingredients (except champagne) and strain into a champagne flute. Top with champagne, and serve.",Sparkling Hunt Punch,{null}
781,1,410,{null},{null},{null},14,,"In a shaker half-filled with ice cubes, combine the sugar, water, lemon juice, and Scotch. Shake well. Strain into a highball glass. Garnish with the lemon twist.",Highland Sling,{null}
782,1,390,{null},{null},{null},18,,"In a mixing glass half-filled with ice cubes, combine gin and vermouth. Stir well. Strain into a cocktail glass and garnish with the cherry.",Gypsy,{null}
783,1,741,{null},{null},{null},6,,,Scotch Neat,{null}
784,1,554,{null},{null},{null},14,,"Pour the Midori melon liqueur, vodka, Bacardi white rum, Cointeau, blue curacao and pineapple juice (to taste) into a highball glass filled with ice cubes. Stir well. Top with lemonade, stir again gently, and serve.",Midori Illusion,{null}
785,1,424,{null},{null},{null},9,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Hurricane,{null}
786,1,149,{null},{null},{null},3,,Shake all ingredients (except lemon slice) with cracked ice and strain into an old-fashioned glass over ice cubes. Add the slice of lemon and serve.,Bloody Maria,{null}
787,1,93,{null},{null},{null},2,,Combine all ingredients and pour over cracked ice in a collins glass. Decorate with a strawberry or cherry and serve.,Bahama Mama,{null}
788,1,854,{null},{null},{null},11,,"The origins of this drink remain shrouded in mystery & drunkedness. It is rumoured Moses himself came down from the mountain with it, as a golden gift from the heavens. Others claim it to be the real reason the Greeks send 1000 ships to Troy. There have even been rumours that it was invented by the legendary Cathail, one night when he needed to get very very drunk, very very quickly. It can be an expensive drink at times, but is extremely tasty, as well as being incredibly potent. Proceed with caution!\",Top Cat,{null}
789,1,855,{null},{null},{null},18,,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,Turf Cocktail,{null}
790,1,87,{null},{null},{null},15,,Pour into an old-fashioned glass filled with broken ice. Serve with a twist of lime.,Bacchus,{null}
791,1,627,{null},{null},{null},18,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Parisian,{null}
792,1,226,{null},{null},{null},23,,Pour into a wine glass.,Champagne de Mars,{null}
793,1,621,{null},{null},{null},2,"Invented by Zaphod Beeblebrox and described as ""the alcoholic equivalent of a mugging - expensive and bad for the head"".","Take a pintglass (= approx. 0.5 litres) Put the Tia Maria, the vodka and the cherry brandy together. Add a dash of lime juice. Fill the rest of the glass up with (50% - 50%) with dry cider and 7 -up Add ice cubes.",Pan Galactic Gargle Blaster,{null}
794,1,273,{null},{null},{null},15,,"In a shaker filled with ice, combine all ingredients. Shake or stir & strain into rocks glass or large shot glass.",Daydream,{null}
795,1,419,{null},{null},{null},17,,Brew tea and fill tall glass 3/4 full. Mix in honey. Mix in Brandy shots. Add lemon slice and enjoy.,Hot Toddy,{null}
796,1,218,{null},{null},{null},14,,"Take a glass of sparkling cider, and add the butterscotch schnapps to taste.",Candy Apple,{null}
797,1,145,{null},{null},{null},15,,"Pour Jack Daniel's over roughly 3 ice cubes in an old-fashioned glass. Add Coca-cola until the glass is nearly full, then add cherry grenadine. Mix together with a straw, and serve.",Bloody Jack,{null}
798,1,579,{null},{null},{null},14,,Mix all ingredients in a highball glass with ice and enjoy.,Moscow Mule,{null}
799,1,626,{null},{null},{null},24,,Pour into a pilsner three-quarters filled with broken ice.,Paris Opera,{null}
800,1,112,{null},{null},{null},4,,"Puree ripe peaches by forcing them through a sieve and spoon into a large, chilled wine goblet. Sweeten to taste with maraschino liqueur. Add vodka, fill with chilled champagne, and serve.",Bellinski,{null}
801,1,236,{null},{null},{null},19,,Blend in a bar blender at low speed. Serve in a champagne flute topped with chocolate shavings.,Checkerboard,{null}
802,1,914,{null},{null},{null},15,,,Bring It Home,{null}
803,1,444,{null},{null},{null},2,,"Pour the vodka, irish cream and peppermint schnapps into a collins glass filled with ice cubes. Top with milk, to taste, and serve.",Jack Hammer,{null}
804,1,738,{null},{null},{null},12,,"Pour both ingredients into a shot glass, and serve.",School Bus,{null}
805,1,502,{null},{null},{null},2,,"Build all ingredients in a collins glass and top with soda. Garnish with a spiral of lime peel, and serve.",Lime Rickey,{null}
806,1,822,{null},{null},{null},9,,Blend.,Tequila Bay Breeze,{null}
807,1,564,{null},{null},{null},18,,Shake well and strain into a double-cocktail glass filled with broken ice.,Millionaire,{null}
808,1,147,{null},{null},{null},15,,"Pour Jim Beam bourbon whiskey over roughly 3 ice cubes in an old-fashioned glass. Add Coca-cola until the glass is nearly full, then add cherry grenadine. Mix together with a straw, and serve.",Bloody Jim,{null}
809,1,650,{null},{null},{null},18,,Shake well and serve in a cocktail glass.,Pisco Sour,{null}
810,1,433,{null},{null},{null},12,,Pour the Irish Mist into shot glass. Add a splash of Creme de Menthe (green).,Irish Kiss,{null}
811,1,838,{null},{null},{null},18,,Add 2 oz of Captain Morgan to glass. Add sugar. Add Mountain Dew till mix turns green.,The Incredible Hulk,{null}
812,1,778,{null},{null},{null},18,,Blend with a scoop of ice,Smooth Operator,{null}
813,1,529,{null},{null},{null},18,"Contraary to the preferences of James Bond, the martini is traditionally prepared ""stirred not shaken"".",,Martini,{null}
814,1,864,{null},{null},{null},6,,"Pour the sherry into a brandy snifter. Swirl it around in order to coat the glass, then pour out the excess. Stir the vodka in a mixing glass half-filled with ice cubes, and strain into the snifter. Garnish with a twist of lemon, and serve.",Vodka Dry,{null}
815,1,428,{null},{null},{null},14,,Build over ice in a highball glass. Stir.,Insane Asylum,{null}
816,1,479,{null},{null},{null},18,,"Pour ingredients into mixing cup filled with ice, shake and strain into glass.",Key Lime Pie,{null}
817,1,328,{null},{null},{null},15,,"Pour ingredients into a old-fashioned glass over ice, stir, and serve.",French Connection,{null}
818,1,811,{null},{null},{null},18,,Shake all ingredients and strain into a cocktail glass.,Sundowner,{null}
819,1,73,{null},{null},{null},14,,Mix ingredients in glass over ice and enjoy!,Atomic Watermelon,{null}
820,1,762,{null},{null},{null},2,,"Shake all ingredients with ice, pour into a tall glass and serve.",Sex on the Island,{null}
821,1,139,{null},{null},{null},14,,"Pour the Captain Morgan's, and root beer schnapps over ice in a highball glass. Fill with Coke or Pepsi and serve.",Blackbeard,{null}
822,1,430,{null},{null},{null},17,,"Use a small saucepan to heat the ingredients, and serve in a coffee mug. Top with nutmeg if desired.",Irish Cow,{null}
823,1,3,{null},{null},{null},5,,Chill with ice and pour in glass,3rd Wheel,{null}
824,1,327,{null},{null},{null},14,,"Shake over ice cubes in a shaker, and strain into a large highball glass over crushed ice. Add pineapple chunks, and serve.",French Colada,{null}
825,1,447,{null},{null},{null},23,,"Jailbreak was invented in Burrell's Field, England. Vodka may be substituted for the Whiskey.Pump Stout and Coke into a wine glass. Mix Coffee Liqueur, Whiskey and Amaretto separately, with some crushed ice. Pour over the Guinness and Coke. Serve, unstirred.",Jailbreak,{null}
826,1,594,{null},{null},{null},14,,"Add the three ingredients, and mix gently.",Nolan,{null}
827,1,196,{null},{null},{null},18,,Shake all ingredients (except orange slice) with ice and strain into a cocktail glass. Add orange slice and serve.,Bronx Cocktail,{null}
828,1,583,{null},{null},{null},15,,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into an old-fashioned glass almost filled with ice cubes.",Mumbo Jumbo,{null}
829,1,1,{null},{null},{null},7,,Drop shooter in glass. Fill with beer,110 in the shade,{null}
830,1,352,{null},{null},{null},12,,,Girl Scout Cookie,{null}
831,1,333,{null},{null},{null},14,,Build over ice in a highball glass. Garnish with a wedge of lime.,Fuzzy Greyhound,{null}
832,1,485,{null},{null},{null},16,,"Pour the Goldschlager into a whiskey sour glass, followed by the Crown Royal. Serve.",King's Gold,{null}
833,1,285,{null},{null},{null},18,,Shake ingredients in a cocktail shaker with ice. Strain into cocktail glass.,Dive Bomb,{null}
834,1,319,{null},{null},{null},18,,"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve.",Foxy Lady,{null}
835,1,153,{null},{null},{null},2,,"A hard-man's drink. Resident to College Station, Texas, where participants would drink Bloody Murder before fist-fighting in bottlecap alley.Mix the cayenne pepper in a small amount of vodka until dissolved. Add the remainder of vodka and mix again. Add tomato juice. Slice a habenero pepper and use to mix drink; place as garnish.",Bloody Murder,{null}
836,1,341,{null},{null},{null},15,,"Fill the glass about two thirds full of Sprite. Pour in the Schnapps, then gin. Put ice in glass to cool.",Gin Blossam,{null}
837,1,745,{null},{null},{null},10,,"In a standard coffee mug put the scotch, honey and tea bag. Pour boiling hot water to fill mug. Steep for about one or two minutes. Then remove and dispose of tea bag.",Scotch Toddy,{null}
838,1,830,{null},{null},{null},2,,"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.",Tequila Sour,{null}
839,1,349,{null},{null},{null},15,,Dissolve powdered sugar in mixture of water and juice of lemon. Add gin. Pour into an old-fashioned glass over ice cubes and stir. Add the twist of orange peel and serve.,Gin Sling,{null}
840,1,900,{null},{null},{null},23,,"Pour wine in a balloon wine glass, add soda, and serve.",White Wine Spritzer,{null}
841,1,712,{null},{null},{null},18,,Shake with ice and strain into a cocktail glass.,Russjkov,{null}
842,1,678,{null},{null},{null},18,,,Red Manhattan,{null}
843,1,796,{null},{null},{null},9,,Shake gin and cherry juce. Fill with 7-up and ice.,Spiked Cherry,{null}
844,1,292,{null},{null},{null},18,,"The Ectoplasm is a hideous-looking green drink resembling the green slime from Ghostbusters. It also has a kick like a mule.Stir ingredients together in an old-fashioned glass filled with ice cubes, and serve.",Ectoplasm,{null}
845,1,784,{null},{null},{null},4,,"Muddle one sprig of mint with the lime pieces, lime juice, and simple syrup in the bottom of a bar glass. Add gin and shake well. Pour into a goblet over crushed ice and stir until the outer-glass frosts. Top with soda water, garnish with remaining sprig of mint, and serve.",Southside,{null}
846,1,810,{null},{null},{null},6,,Inventor: Philip Scoggins \,Sunday Night Sleet,{null}
847,1,314,{null},{null},{null},18,,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Fox And Hounds,{null}
848,1,795,{null},{null},{null},12,,"put alchohol in shot glass, drop strawberry into glass, then try and make cream float on top.",Spider's Web,{null}
849,1,486,{null},{null},{null},2,,"Pour both ingredients into a collins glass. Garnish with a twist of lemon, and serve.",King's Ruin,{null}
850,1,471,{null},{null},{null},18,,Shake all ingredients with cracked ice and pour into a chilled cocktail glass.,Jupiter Cocktail,{null}
851,1,10,{null},{null},{null},14,,"Mix the strawberries in a blender and pour over ice in a shaker. Add the vodka, kirsch and strawberry liqueur to the shaker. Shake well, pour into a highball glass, and fill up with the russian water.",A Midsummernight's Dream,{null}
852,1,453,{null},{null},{null},15,,Fill old fashioned glass with crushed ice.  Add one ounce Myer's Jamaican Rum.  Fill glass with approximately 3 ounce's of Minute Maid Fruit Punch. Serve with a straw.,Jamaican Punch,{null}
853,1,656,{null},{null},{null},15,,Shake with ice and strain into a cocktail glass. Serve.,Plank Walker,{null}
854,1,665,{null},{null},{null},14,,,Pousse-Cafe,{null}
855,1,189,{null},{null},{null},15,,Pour tequila and coffee liqueur over ice cubes in an old-fashioned glass and stir. Add the twist of lemon and serve.,Brave Bull,{null}
856,0,666,{null},{null},{null},23,"This most famous of hangover cures is said to ""make the head feel smaller"".",Pour in order into a wine glass taking good care of not breaking the yolk.,Prairie Oyster,{null}
857,1,170,{null},{null},{null},15,,"In a shaker half-filled with ice cubes, combine the bourbon, lemon juice, grenadine, and sugar. Shake well. Pour into an old-fashioned glass. Garnish with the orange slice and the cherry.",Bourbon Daisy,{null}
858,1,932,{null},{null},{null},18,,"Stir ingredients with ice, strain into a cocktail glass. Garnish with a cherry.",Rob Roy (Perfect),{null}
859,1,475,{null},{null},{null},18,,"Mix Kahlua and lemon juice, add sugar and enjoy.",Kahlua Sour,{null}
860,1,267,{null},{null},{null},4,,Fill beer mug with ice. Add all ingredients and stir.,Crooked Monkey,{null}
861,1,725,{null},{null},{null},14,"The Salty Dog is the preferred drink of Frank Ryan and Ernest Stickley, Jr. the the novel Swag by Elmore Leonard.","In a shaker, add Smirnoff No.21 Vodka and grapefruit juice. Stir and serve over ice in salt-rimmed glass.",Salty Dog,{null}
862,1,525,{null},{null},{null},18,,"Rub rim of cocktail glass with lime juice, dip rim in salt. Shake all ingredients with ice, strain into the salt-rimmed glass, and serve.",Margarita,{null}
863,1,544,{null},{null},{null},18,,"Pour ingredients into a cocktail glass, stir and serve.",Melon Sour,{null}
864,1,459,{null},{null},{null},14,,"Pour as much vodka as you think you can handle, and top it off with cream soda. Enjoy and drink Jersey style!",Jersey Girl,{null}
865,1,815,{null},{null},{null},22,,"Stir the lemon juice and sugar together in a large punch bowl until the sugar is dissolved. Add the champagne, Maraschino Liqueur, Cointreau, cherry brandy, brandy and cold tea. Stir well. Add one large block of ice. Garnish with orange slices and maraschino cherries.",Sunset Punch,{null}
866,1,934,{null},{null},{null},15,,Pour vodka and coffee liqueur over ice cubes in an old-fashioned glass. Fill with light cream and serve.,Blind Russian,{null}
867,1,11,{null},{null},{null},18,,"With three ice cubes put vodka, light rum, cassis, orange juice, and frozen lemonade made at double strength into a shaker. Shake well. Place half the grenadine in the bottom of each white wine glass, pour in shaken mixture till withine inch of rim. With a large spoon drop whipped cream carefully in glass. Take small spoon spread to all the edges and to look nice. Serve. Makes two glasses.",Smile Cocktail,{null}
868,1,518,{null},{null},{null},18,,Mix ingredients and serve over ice.,Malibu Bay Breeze,{null}
869,1,857,{null},{null},{null},15,,"As served at the \Impudent Oyster\"" Restaurant in Chatham (Cape Cod) Mass. Thanks to F. Leo Lahiff.All the ingredients are poured and served over ice.  Use a small rocks or old fashioned glass.  Most important to use large drinking straw so you can \""shoot\"" the wonderful concoction down your hatch!""",Two Minute Warning,{null}
870,1,90,{null},{null},{null},18,,"Place bacon strip at bottom of glass, strain bacon infused vodka through shaken ice into the glass. Add Olives.",Bacon Martini,{null}
871,1,831,{null},{null},{null},18,,"Pour tequila and creme de menthe into a mixing glass half-filled with ice cubes. Stir well, strain into a cocktail glass, and serve.",Tequila Stinger,{null}
872,1,51,{null},{null},{null},18,,"In a shaker half-filled with ice cubes, combine the brandy, vermouth, creme de menthe, orange juice, and grenadine. Shake well. Strain into a cocktail glass. Pouring slowly and carefully, float the port on top.",American Beauty,{null}
873,1,276,{null},{null},{null},18,,"Pour vodka, vermouth and Cointreau into a mixing glass half-filled with ice cubes. Stir well and strain into a cocktail glass. Garnish with a twist of lemon, and serve.",Deanne,{null}
874,1,14,{null},{null},{null},18,,Shake ingredients in a cocktail shaker with ice. Strain into glass.,Abigail,{null}
875,1,457,{null},{null},{null},18,,Stir with cracked ice and strain into a chilled cocktail glass. Garnish with a twist of lemon peel.,Jasmine,{null}
876,1,201,{null},{null},{null},12,,Stir in a shotglass. Drink quickly.,Buffalo Sweat,{null}
877,1,61,{null},{null},{null},18,,"Bombay London dry gin is recommended for this drink; \anzu\"" is Japanese for apricot.Shake with ice; strain into a chilled cocktail glass",Anzu,{null}
878,1,246,{null},{null},{null},14,,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",Chicago Fizz,{null}
879,1,567,{null},{null},{null},11,,This drink can be found on the campus of Miami University of Ohio. This drink is meant to have a lot of alcohol in it so please drink it slowly!!!\,Mind Probe,{null}
880,1,750,{null},{null},{null},14,,"Pour vodka into an iced highball glass. Fill partially with grapefruit juice and top with cranberry juice. Garnish with a Lime Wedge, and serve.",Sea Breeze,{null}
881,1,612,{null},{null},{null},18,,"Combine all ingredients in a blender. Blend until smooth. Pour into a cocktail glass, garnish with a slice of lemon, and serve.",Old Yeller,{null}
882,1,721,{null},{null},{null},7,"It is best to learn to count to three in Japanese: ""ichi, ni, san"". This will give you expert knowledge for chanting prior to slamming this shot.",It's real easy. Drop the shot of Sake into a glass of beer and the just SLAM IT !!!!!!!!!!,Sake Bomb,{null}
883,1,893,{null},{null},{null},14,,"Pour Stoli vodka, kahlua and banana liqueur into a highball glass or cup with ice. Top off with milk, followed by two slices of thinly cut bananas. Stir and serve.",White Romanian,{null}
884,1,43,{null},{null},{null},21,,"Pour amaretto in an old-fashioned glass over crushed ice. Add the wedge of lime and serve. (A wedge of lemon may be substituted for lime, if preferred.)",Amaretto Mist,{null}
885,1,78,{null},{null},{null},12,,"Carefully layer ingredients, in order, into a shot glass; Coffee Liqueur, amaretto, then irish cream.",B-52,{null}
886,1,879,{null},{null},{null},14,,,Whiskey & Soda,{null}
887,1,792,{null},{null},{null},15,,"Shake with a glassful of broken ice and pour unstrained into an old-fashioned glass. Add a speared cherry, and serve.",Spanish Guitar,{null}
888,1,66,{null},{null},{null},18,,"Pour ingredients into shaker, shake over ice, strain into chilled martini glass, and serve.",Apricot Martini,{null}
889,1,635,{null},{null},{null},18,,Stir with cracked ice and strain into a chilled cocktail glass. Garnish with a lime twist.,Pegu Club,{null}
890,1,413,{null},{null},{null},18,,"Pour the brandy, creme de cacao and eggnog into a cocktail shaker half-filled with ice cubes. Shake well, and strain into a cocktail glass. Garnish with grated nutmeg, and serve.",Holiday Brandy Alexander,{null}
891,1,316,{null},{null},{null},18,,Shake with ice and strain into a chilled cocktail glass.,Fox Trot,{null}
892,1,26,{null},{null},{null},18,,"Pour ingredients over ice, shake and strain into a cocktail glass. Top with whipped cream and a cherry.",Afghan Monkey,{null}
893,1,836,{null},{null},{null},14,,"Shake gin, orange juice and grenadine and strain into a highball glass three-quarters filled with broken ice. Add champagne, garnish with a slice of orange, and serve.",Texas Fizz,{null}
894,1,622,{null},{null},{null},18,,Shake ingredients well and serve over ice.,Panama,{null}
895,1,463,{null},{null},{null},2,,,John Collins,{null}
896,1,9,{null},{null},{null},11,,"Shaken, not stirred!",Gilligan's Island,{null}
897,1,331,{null},{null},{null},5,,"Place salt in a saucer. Rub rim of a cocktail glass with Lime Wedge and dip glass into salt to coat rim thoroughly, reserve lime. Pour tequila, triple sec, lime juice, and crushed ice into a blender. Blend well at high speed. Pour into a cocktail glass.",Margarita (frozen),{null}
898,1,826,{null},{null},{null},18,,"Shake tequila, vermouth, and lime juice with ice and strain into an old-fashioned glass over ice cubes. Add the slice of orange, top with the cherry, and serve.",Tequila Manhattan,{null}
899,1,535,{null},{null},{null},9,,"Mix the first ten ingredients (malibu, peach, strawberry, banana, melon, blue, orange juice, pineapple juice, pina mix, 7-up) in a shaker. Pour into a hurricane glass, then top with cream. Garnish with whatever fresh fruit you have on hand, NO limes, please for your own good. Throw some Filberts in if you feel like it.",Mekong,{null}
900,1,296,{null},{null},{null},14,,,Electric Iced Tea,{null}
901,1,300,{null},{null},{null},9,,"Pour the pineapple juice, orange juice, lemon juice, peach vodka and sugar into a cocktail shaker half-filled with ice cubes. Shake well for 30 seconds. Pour unstrained into a large glass (hurricane or otherwise) and add Lemon-Lime Cola. Stir briefly and serve.",Evening in Paris,{null}
902,1,53,{null},{null},{null},10,,Pour into a coffee mug and fill with hot water. Stir.,American Grog,{null}
903,1,598,{null},{null},{null},12,,"With ice, shake/stir and serve in shot glasses. The original drink called for the Goldslager but I actually like it with HotDam better..",Oatmeal Cookie,{null}
904,1,929,{null},{null},{null},18,,Stir gin and vermouth with ice and strain into a cocktail glass. Add the olive and serve.,Vanilla Martini,{null}
905,1,401,{null},{null},{null},2,,Pour vodka and orange juice into a collins glass over ice cubes and stir. Float Herbal Liqueur on top and serve.,Harvey Wallbanger,{null}
906,1,47,{null},{null},{null},14,,Mix together the amaretto and orange juice. Pour into glass and then add the grenadine untill you see the sunrise.,Amaretto Sunrise,{null}
